customer_id,company_name,region,subscription_tier,signup_date,is_active,monthly_revenue
CUST-00389,Moore-Collins,US,Starter,2025-10-28,False,99
CUST-00390,Frank-Bradley,US,Growth,2025-12-10,True,499
CUST-00391,Ware and Sons,SEA,Enterprise,2024-11-24,True,2499
CUST-00392,Webster Inc,India,Growth,2025-11-23,True,499
CUST-00393,"Miller, Ramos and Coleman",US,Enterprise,2026-01-21,True,2499
CUST-00394,"Ramos, Nelson and Fischer",India,Growth,2024-09-15,True,499
CUST-00395,Reed Inc,US,Starter,2025-11-18,True,99
CUST-00396,Gregory-Watkins,US,Growth,2024-11-27,True,499
CUST-00397,"Estrada, Williams and Foster",SEA,Starter,2024-10-22,True,99
CUST-00398,"Brown, Harris and Dougherty",US,Growth,2025-12-27,True,499
CUST-00399,Duran LLC,US,Starter,2025-01-04,False,99
CUST-00400,Wilson-Jimenez,India,Growth,2026-01-19,True,499
CUST-00401,Thompson-James,US,Growth,2025-03-17,True,499
CUST-00402,"Hall, Hansen and Barnett",SEA,Starter,2024-09-29,True,99
CUST-00403,Jones-Hensley,US,Starter,2026-04-11,True,99
CUST-00404,Graham Group,India,Enterprise,2025-12-11,True,2499
CUST-00405,Atkins PLC,US,Starter,2025-06-07,False,99
CUST-00406,Berry-Mckinney,India,Starter,2025-12-10,False,99
CUST-00407,Roberts-Sullivan,India,Starter,2025-03-07,False,99
CUST-00408,Jackson-Meza,US,Enterprise,2025-05-11,True,2499
CUST-00409,Collier-Gillespie,India,Enterprise,2025-06-09,True,2499
CUST-00410,Kim Inc,India,Growth,2026-03-31,True,499
CUST-00411,Graham Group,US,Enterprise,2024-09-08,True,2499
CUST-00412,"Miller, Harrell and Reese",US,Starter,2025-09-19,True,99
CUST-00413,Cook and Sons,SEA,Enterprise,2025-10-27,True,2499
CUST-00414,Dixon Inc,US,Starter,2025-03-16,True,99
CUST-00415,"Hicks, Bullock and Bailey",SEA,Starter,2024-07-30,True,99
CUST-00416,"Mullen, Brewer and Hernandez",India,Starter,2026-03-17,True,99
CUST-00417,Thomas and Sons,India,Growth,2026-03-12,True,499
CUST-00418,Morrison Ltd,US,Growth,2026-03-29,False,499
CUST-00419,Thompson Ltd,US,Starter,2026-02-22,True,99
CUST-00420,Marshall-Elliott,US,Enterprise,2026-01-13,False,2499
CUST-00421,"Cole, Glass and Cunningham",US,Starter,2025-01-03,True,99
CUST-00422,"Downs, Morris and Maddox",India,Starter,2024-08-05,True,99
CUST-00423,Hernandez-Jones,SEA,Starter,2025-04-06,True,99
CUST-00424,Welch-Hogan,India,Growth,2025-05-02,True,499
CUST-00425,"Brown, Romero and Collins",SEA,Growth,2025-07-18,True,499
CUST-00426,Johnson-Wood,SEA,Starter,2025-06-12,True,99
CUST-00427,Jones-Lin,US,Growth,2025-08-29,False,499
CUST-00428,Gilbert PLC,India,Starter,2024-08-10,True,99
CUST-00429,Ford-Spencer,India,Growth,2025-06-13,True,499
CUST-00430,"Huang, Cole and Pacheco",India,Enterprise,2026-02-27,True,2499
CUST-00431,"Lopez, Jacobs and Mason",US,Starter,2024-08-15,True,99
CUST-00432,Hayes LLC,US,Enterprise,2024-09-29,True,2499
CUST-00433,"Miller, Lucas and Williams",India,Growth,2025-12-20,True,499
CUST-00434,"Kim, Gonzales and Mills",India,Starter,2026-04-21,True,99
CUST-00435,Cox LLC,US,Enterprise,2026-02-14,True,2499
CUST-00436,Ortiz-Morgan,India,Starter,2025-04-29,True,99
CUST-00437,"Williams, Mccoy and Cook",US,Starter,2025-03-07,True,99
CUST-00438,Davis-Gregory,US,Starter,2024-10-19,True,99
CUST-00439,King-York,India,Starter,2025-01-30,True,99
CUST-00440,"Marks, Cook and Aguilar",India,Growth,2026-04-14,True,499
CUST-00441,Rangel LLC,US,Growth,2026-04-18,True,499
CUST-00442,"Hale, Myers and Larson",India,Enterprise,2025-10-20,True,2499
CUST-00443,Collins Group,India,Starter,2025-02-05,True,99
CUST-00444,"Conner, Li and Santiago",US,Starter,2026-03-03,True,99
CUST-00445,"Osborn, Gaines and Davis",US,Starter,2025-08-18,True,99
CUST-00446,"Henderson, Cox and Cox",US,Growth,2025-10-05,True,499
CUST-00447,Bean LLC,US,Enterprise,2024-08-19,True,2499
CUST-00448,Lee-Cooke,India,Growth,2025-07-17,True,499
CUST-00449,Jones Inc,India,Starter,2025-03-27,True,99
CUST-00450,"Wise, Conley and Stephenson",US,Enterprise,2024-10-26,True,2499
CUST-00451,Stanley PLC,SEA,Growth,2026-03-06,True,499
CUST-00452,Harper and Sons,SEA,Starter,2026-01-06,True,99
CUST-00453,White Ltd,US,Growth,2025-10-02,True,499
CUST-00454,"Lamb, Martin and Kim",India,Starter,2025-07-21,True,99
CUST-00455,Diaz-Ball,SEA,Starter,2024-12-25,True,99
CUST-00456,Bishop-Goodwin,India,Starter,2025-07-23,True,99
CUST-00457,Young-Allen,SEA,Starter,2025-07-19,True,99
CUST-00458,Mckee-Lee,India,Starter,2026-05-23,True,99
CUST-00459,"Valentine, Joyce and Murray",India,Starter,2024-11-02,True,99
CUST-00460,Strickland-Shaw,India,Starter,2026-05-31,True,99
CUST-00461,Burch-Montoya,US,Growth,2024-06-27,True,499
CUST-00462,"Taylor, Wright and Davidson",US,Enterprise,2026-05-29,True,2499
CUST-00463,Spencer-Garcia,SEA,Growth,2025-12-29,True,499
CUST-00464,"Rosales, Mitchell and Hines",US,Starter,2024-08-20,True,99
CUST-00465,Cole-Palmer,India,Starter,2025-03-05,True,99
CUST-00466,Davis-Lozano,India,Starter,2024-09-25,True,99
CUST-00467,Wilkerson-Arias,US,Starter,2025-01-24,True,99
CUST-00468,Brown-Shaw,India,Growth,2025-09-23,True,499
CUST-00469,Hughes Inc,US,Growth,2025-06-21,True,499
CUST-00470,Walker-Flores,India,Growth,2025-06-02,True,499
CUST-00471,Combs Ltd,US,Growth,2025-07-14,False,499
CUST-00472,Moody-Taylor,India,Starter,2025-05-11,True,99
CUST-00473,Lowery-Kennedy,US,Starter,2025-01-18,True,99
CUST-00474,Blake Group,SEA,Growth,2025-09-13,False,499
CUST-00475,Gilbert-Bullock,US,Starter,2024-09-01,True,99
CUST-00476,Scott and Sons,India,Starter,2025-01-01,True,99
CUST-00477,"Bentley, Lynch and Henderson",SEA,Starter,2025-04-30,True,99
CUST-00478,Young-Martinez,US,Starter,2026-01-08,True,99
CUST-00479,Barnes PLC,SEA,Starter,2024-08-28,True,99
CUST-00480,Brown-Copeland,US,Growth,2025-05-07,False,499
CUST-00481,Carlson-Smith,US,Enterprise,2026-04-20,True,2499
CUST-00482,"Andrews, Higgins and Carter",SEA,Starter,2025-03-24,True,99
CUST-00483,Mendez and Sons,US,Starter,2025-06-01,True,99
CUST-00484,"Butler, Beck and Miller",SEA,Growth,2025-05-11,False,499
CUST-00485,Jones-Fox,US,Starter,2026-04-06,False,99
CUST-00486,"Hartman, Romero and Smith",India,Starter,2025-03-20,True,99
CUST-00487,Williams-Hughes,India,Starter,2024-10-08,False,99
CUST-00488,King-Smith,US,Starter,2025-07-23,True,99
CUST-00489,Cooper Ltd,US,Growth,2026-05-25,False,499
CUST-00490,"Fuller, Ingram and Moss",SEA,Growth,2024-10-31,True,499
CUST-00491,Anderson-Bell,US,Starter,2024-10-05,True,99
CUST-00492,Li-Thompson,India,Starter,2025-12-22,True,99
CUST-00493,"Marshall, Dominguez and Welch",India,Starter,2026-03-11,True,99
CUST-00494,Brown Group,SEA,Starter,2026-01-28,True,99
CUST-00495,Carter Inc,India,Enterprise,2025-04-20,True,2499
CUST-00496,Blackwell LLC,SEA,Growth,2024-09-16,True,499
CUST-00497,Robertson-Hays,India,Growth,2026-04-07,False,499
CUST-00498,"Kennedy, Johnson and Lucas",US,Growth,2025-09-07,True,499
CUST-00499,Kelly-Norman,US,Growth,2025-11-15,True,499
CUST-00500,"Rivera, Martinez and Richardson",US,Growth,2025-03-05,True,499
CUST-00501,Paul-Kline,SEA,Starter,2025-11-15,False,99
CUST-00502,Morgan-Lopez,India,Starter,2025-01-18,True,99
CUST-00503,"Jimenez, Glass and Stone",US,Growth,2025-12-26,False,499
CUST-00504,Acosta Inc,US,Starter,2026-06-15,False,99
CUST-00505,Morrison-Short,India,Enterprise,2025-09-04,True,2499
CUST-00506,"Carter, Garcia and Murphy",US,Growth,2025-11-23,True,499
CUST-00507,Parker-Morrison,US,Enterprise,2026-03-18,True,2499
CUST-00508,Jackson-Wallace,US,Starter,2024-07-12,False,99
CUST-00509,Williams-Berg,US,Enterprise,2026-05-15,True,2499
CUST-00510,Mendez-Graham,US,Starter,2026-04-20,True,99
CUST-00511,"Whitney, Gould and Jones",SEA,Enterprise,2024-10-03,True,2499
CUST-00512,"Sullivan, Palmer and Brady",US,Starter,2025-09-04,True,99
CUST-00513,Cisneros and Sons,US,Growth,2025-02-15,True,499
CUST-00514,"Gregory, Kim and Martinez",India,Growth,2025-09-03,True,499
CUST-00515,Osborne LLC,India,Starter,2026-04-19,True,99
CUST-00516,Reyes-Bradley,India,Starter,2025-01-14,True,99
CUST-00517,"Hernandez, Cole and Watson",US,Enterprise,2025-09-17,False,2499
CUST-00518,Hines-Berry,US,Starter,2026-02-18,True,99
CUST-00519,"Richardson, Edwards and Ramirez",India,Growth,2025-02-09,False,499
CUST-00520,Johnson and Sons,SEA,Starter,2024-11-18,True,99
CUST-00521,Holmes-Mcintyre,India,Growth,2025-11-27,True,499
CUST-00522,Green LLC,US,Growth,2026-04-17,True,499
CUST-00523,"Griffin, Davies and Mitchell",US,Starter,2026-01-23,False,99
CUST-00524,Gonzalez-Taylor,US,Starter,2026-03-18,False,99
CUST-00525,Hayes Ltd,SEA,Growth,2025-01-08,True,499
CUST-00526,Osborn-Cochran,SEA,Starter,2026-01-20,True,99
CUST-00527,Contreras-Mckinney,India,Starter,2026-04-21,True,99
CUST-00528,"Daniels, Vance and York",India,Growth,2025-02-27,True,499
CUST-00529,"Mckinney, Graves and Thompson",US,Starter,2025-06-14,False,99
CUST-00530,Hicks-Martinez,US,Starter,2025-07-02,True,99
CUST-00531,Conner and Sons,US,Growth,2026-04-02,False,499
CUST-00532,Johnson-Spencer,US,Starter,2026-03-14,True,99
CUST-00533,Mcdonald-Bird,SEA,Starter,2025-05-07,True,99
CUST-00534,Salazar Inc,US,Starter,2026-04-25,True,99
CUST-00535,Parker Ltd,US,Growth,2025-04-26,True,499
CUST-00536,"Mendoza, Jenkins and Ortiz",US,Growth,2024-08-22,True,499
CUST-00537,"Jones, Compton and Day",India,Growth,2026-01-05,True,499
CUST-00538,Owens-Holmes,SEA,Starter,2026-05-09,True,99
CUST-00539,Humphrey PLC,India,Starter,2024-12-25,True,99
CUST-00540,"Matthews, Saunders and Anderson",US,Starter,2026-06-07,True,99
CUST-00541,"Bartlett, Brown and Martinez",US,Starter,2025-08-19,True,99
CUST-00542,Torres and Sons,India,Enterprise,2025-08-14,True,2499
CUST-00543,Donovan-Perez,US,Starter,2026-04-10,True,99
CUST-00544,"Jacobson, Singleton and King",US,Starter,2025-05-29,True,99
CUST-00545,"Huber, Hill and Weber",India,Starter,2025-03-17,True,99
CUST-00546,"Ferguson, Shaw and Jackson",India,Growth,2025-10-22,True,499
CUST-00547,"Moore, Hopkins and Le",US,Growth,2025-03-15,True,499
CUST-00548,"Morgan, Bradshaw and Williams",SEA,Growth,2024-07-06,False,499
CUST-00549,Miller Ltd,US,Enterprise,2026-02-17,True,2499
CUST-00550,"Baker, Clark and Armstrong",SEA,Starter,2026-01-17,True,99
CUST-00551,"Fowler, Jimenez and Burton",US,Starter,2026-05-09,True,99
CUST-00552,May-Turner,SEA,Starter,2026-06-05,True,99
CUST-00553,Ballard Ltd,SEA,Growth,2024-07-20,True,499
CUST-00554,Evans-Jones,US,Growth,2025-12-25,True,499
CUST-00555,Moore Group,SEA,Growth,2026-05-20,True,499
CUST-00556,Marshall-Peterson,India,Growth,2025-09-19,True,499
CUST-00557,Edwards Ltd,India,Growth,2026-04-15,True,499
CUST-00558,Gross-Valencia,US,Enterprise,2024-09-02,True,2499
CUST-00559,Anderson-Wood,US,Growth,2025-12-17,True,499
CUST-00560,"Rodriguez, Allen and Martinez",US,Growth,2025-04-05,True,499
CUST-00561,Wright-Davis,India,Starter,2025-09-28,False,99
CUST-00562,Dougherty-Lin,India,Growth,2025-03-20,True,499
CUST-00563,Wright-Grimes,India,Enterprise,2026-01-04,True,2499
CUST-00564,Li PLC,India,Starter,2025-04-30,False,99
CUST-00565,"Edwards, Hines and Jimenez",SEA,Growth,2026-01-23,True,499
CUST-00566,"Owens, Koch and Jimenez",India,Growth,2025-06-03,True,499
CUST-00567,Landry PLC,SEA,Starter,2025-07-29,False,99
CUST-00568,Levy-Lewis,US,Growth,2024-11-16,False,499
CUST-00569,Williams-Campbell,India,Starter,2024-10-12,True,99
CUST-00570,"Khan, Pena and Ruiz",SEA,Enterprise,2024-12-02,True,2499
CUST-00571,"Smith, Rodriguez and Anderson",US,Growth,2025-09-05,True,499
CUST-00572,Luna-Gallagher,India,Starter,2025-12-17,True,99
CUST-00573,Williams-Williams,US,Starter,2025-11-11,True,99
CUST-00574,"Lee, Tran and Jones",US,Growth,2026-01-20,True,499
CUST-00575,"Cole, Pierce and Bryan",US,Starter,2026-02-23,False,99
CUST-00576,"Becker, Wilson and Hester",India,Starter,2026-02-07,True,99
CUST-00577,Brooks-Hatfield,US,Growth,2025-04-03,True,499
CUST-00578,"Mcmillan, Fischer and Gonzalez",SEA,Starter,2026-06-20,True,99
CUST-00579,"Morales, Williams and Williams",India,Starter,2026-02-01,True,99
CUST-00580,"Cook, Wells and Bryant",SEA,Growth,2025-09-26,True,499
CUST-00581,"Barry, Taylor and Velazquez",US,Enterprise,2026-02-01,True,2499
CUST-00582,Martin-Ewing,SEA,Growth,2024-11-17,True,499
CUST-00583,"Kirby, Wheeler and Romero",India,Growth,2025-04-17,False,499
CUST-00584,"Patel, Erickson and Evans",US,Starter,2026-03-12,True,99
CUST-00585,Richardson Ltd,India,Starter,2024-07-05,True,99
CUST-00586,Whitney PLC,India,Starter,2026-06-11,True,99
CUST-00587,Robles-Swanson,India,Growth,2024-09-22,True,499
CUST-00588,"Soto, Carlson and Baker",India,Enterprise,2025-09-16,True,2499
CUST-00589,"Patton, Parsons and Lane",India,Growth,2026-02-19,True,499
CUST-00590,"Williams, Castillo and Warren",India,Enterprise,2025-01-31,True,2499
CUST-00591,"Harvey, Randall and Hernandez",US,Growth,2024-08-30,True,499
CUST-00592,"Allen, Armstrong and Graves",India,Starter,2024-10-21,False,99
CUST-00593,Smith LLC,India,Starter,2025-10-31,True,99
CUST-00594,Hernandez-Vaughn,US,Starter,2025-06-16,True,99
CUST-00595,Shaw-Carr,SEA,Starter,2024-07-17,True,99
CUST-00596,Salas-Fitzgerald,US,Growth,2025-05-12,True,499
CUST-00597,Thornton PLC,India,Starter,2025-04-17,True,99
CUST-00598,Hoffman Ltd,India,Growth,2024-09-14,True,499
CUST-00599,Fox-Edwards,India,Growth,2025-09-03,True,499
CUST-00600,Stevens PLC,India,Starter,2026-02-15,True,99
CUST-00601,Payne-Lowe,India,Starter,2025-03-05,True,99
CUST-00602,"Becker, Lara and Baker",India,Starter,2025-11-27,True,99
CUST-00603,Lee-Wright,India,Starter,2024-12-19,False,99
CUST-00604,"Evans, David and Hendrix",India,Growth,2025-05-08,False,499
CUST-00605,Bush-Vaughn,SEA,Starter,2024-07-20,True,99
CUST-00606,Stewart-Bailey,India,Growth,2025-12-23,True,499
CUST-00607,"Hill, Martinez and Rhodes",India,Enterprise,2025-08-10,True,2499
CUST-00608,Huang-Foster,SEA,Enterprise,2025-07-11,True,2499
CUST-00609,Blevins-Ballard,US,Enterprise,2025-08-13,False,2499
CUST-00610,Williams-Moses,India,Starter,2024-07-26,True,99
CUST-00611,Reed Group,US,Starter,2026-06-21,True,99
CUST-00612,"Scott, Mendoza and Harris",US,Starter,2025-05-30,True,99
CUST-00613,"Nelson, Hoffman and Nelson",India,Starter,2024-10-07,True,99
CUST-00614,Gilbert PLC,US,Enterprise,2024-06-24,True,2499
CUST-00615,Sanchez Ltd,US,Growth,2025-11-25,True,499
CUST-00616,"Perez, Hall and Garcia",India,Starter,2024-10-10,True,99
CUST-00617,Love-Garcia,India,Starter,2024-07-16,True,99
CUST-00618,Smith PLC,US,Starter,2026-05-25,True,99
CUST-00619,Russell Group,US,Growth,2026-04-21,True,499
CUST-00620,Santos-Avila,India,Growth,2026-05-26,True,499
CUST-00621,Morris-Brewer,India,Enterprise,2024-12-14,True,2499
CUST-00622,Pearson and Sons,India,Enterprise,2026-06-13,True,2499
CUST-00623,"Rodgers, Jefferson and Johnson",SEA,Starter,2025-10-29,False,99
CUST-00624,Butler and Sons,US,Starter,2025-12-28,True,99
CUST-00625,Osborn Group,India,Starter,2024-12-07,True,99
CUST-00626,Lopez-Curry,SEA,Starter,2025-08-25,True,99
CUST-00627,Mcdowell-Smith,US,Enterprise,2026-06-23,True,2499
CUST-00628,"Morrison, Hebert and Rogers",India,Growth,2025-08-24,False,499
CUST-00629,Hays-Daniels,India,Growth,2024-09-09,True,499
CUST-00630,Small-Anderson,US,Starter,2024-08-14,True,99
CUST-00631,"Mcdonald, Lee and Rodriguez",US,Starter,2024-10-24,False,99
CUST-00632,Simon Ltd,SEA,Starter,2024-07-02,True,99
CUST-00633,Higgins-Smith,SEA,Growth,2026-02-03,True,499
CUST-00634,Gibbs-Bradley,India,Growth,2026-06-03,True,499
CUST-00635,Thompson Ltd,SEA,Starter,2025-09-15,True,99
CUST-00636,Wilcox-Robertson,SEA,Growth,2025-10-16,True,499
CUST-00637,Morales Inc,India,Growth,2025-05-21,True,499
CUST-00638,Holden Group,India,Starter,2025-04-27,True,99
CUST-00639,Boyle-Smith,India,Growth,2026-04-17,False,499
CUST-00640,Young-Molina,India,Starter,2025-06-29,True,99
CUST-00641,Turner-Sharp,India,Growth,2025-05-22,True,499
CUST-00642,Green LLC,India,Growth,2024-12-11,True,499
CUST-00643,"Young, Contreras and Marshall",India,Enterprise,2025-06-02,True,2499
CUST-00644,Sullivan PLC,India,Starter,2024-10-29,True,99
CUST-00645,"Carrillo, Vaughn and Fowler",US,Starter,2024-07-07,True,99
CUST-00646,Richardson-Walker,SEA,Starter,2024-11-25,True,99
CUST-00647,Mendoza Group,US,Starter,2025-11-08,True,99
CUST-00648,"Zhang, Brooks and Miles",US,Growth,2025-06-03,True,499
CUST-00649,Todd-Pham,SEA,Enterprise,2024-12-14,True,2499
CUST-00650,Gill Ltd,India,Starter,2025-02-08,True,99
CUST-00651,"Marks, Miller and Griffin",SEA,Starter,2026-02-15,True,99
CUST-00652,"Cox, Stark and Rodriguez",SEA,Starter,2025-01-04,True,99
CUST-00653,"Leach, Harris and Herrera",US,Starter,2025-07-19,True,99
CUST-00654,Murphy PLC,SEA,Starter,2024-12-14,True,99
CUST-00655,Wilson-Harris,India,Starter,2026-05-20,True,99
CUST-00656,"Burns, Nolan and Griffin",India,Growth,2025-04-11,False,499
CUST-00657,Chavez PLC,India,Starter,2025-03-31,True,99
CUST-00658,Bryant-Brown,US,Growth,2025-05-16,True,499
CUST-00659,Chambers-Parker,SEA,Growth,2025-07-04,True,499
CUST-00660,Foster Inc,India,Starter,2024-06-24,True,99
CUST-00661,"Robinson, Jones and Henderson",US,Growth,2025-06-16,False,499
CUST-00662,"Brown, Mcknight and Michael",US,Growth,2025-11-03,True,499
CUST-00663,Andersen Group,India,Growth,2024-09-10,False,499
CUST-00664,Mitchell and Sons,India,Starter,2025-09-16,True,99
CUST-00665,Cannon Ltd,India,Starter,2025-10-25,True,99
CUST-00666,"Stuart, Brooks and Vance",India,Growth,2025-12-17,True,499
CUST-00667,Kane-Knox,India,Growth,2024-06-25,True,499
CUST-00668,Miller-Brandt,India,Starter,2025-03-20,True,99
CUST-00669,"Anderson, Dalton and Wilson",India,Starter,2025-05-05,False,99
CUST-00670,"Long, Anderson and Irwin",India,Starter,2025-11-18,True,99
CUST-00671,Avila LLC,US,Starter,2026-04-20,True,99
CUST-00672,Nunez-Stephens,India,Growth,2025-03-04,True,499
CUST-00673,"Gray, Hall and Murray",SEA,Starter,2025-07-09,True,99
CUST-00674,Hill Ltd,SEA,Starter,2026-03-11,True,99
CUST-00675,Johnson Ltd,US,Growth,2025-02-01,True,499
CUST-00676,Mendez-Mayer,India,Starter,2026-04-06,True,99
CUST-00677,Allen Inc,India,Growth,2026-04-24,True,499
CUST-00678,Wheeler Group,US,Growth,2026-04-12,True,499
CUST-00679,"Powers, Brennan and Sanchez",US,Starter,2024-11-21,True,99
CUST-00680,Morales and Sons,US,Growth,2025-09-24,True,499
CUST-00681,"Robinson, Shields and Brown",India,Growth,2025-05-06,False,499
CUST-00682,"Holder, Young and Hendricks",India,Starter,2025-07-08,True,99
CUST-00683,"Flores, Harper and Chambers",US,Starter,2025-06-30,True,99
CUST-00684,Young-Walter,US,Growth,2024-07-20,True,499
CUST-00685,"Boyd, Gutierrez and Hill",SEA,Enterprise,2025-02-25,True,2499
CUST-00686,"Fry, Hobbs and Buck",SEA,Growth,2025-01-12,True,499
CUST-00687,"Shelton, Peters and Williams",India,Starter,2025-04-23,False,99
CUST-00688,David-Powers,US,Growth,2026-03-21,True,499
CUST-00689,"Flores, Butler and Hernandez",India,Starter,2025-06-08,False,99
CUST-00690,White-Medina,India,Growth,2024-11-27,True,499
CUST-00691,Atkinson LLC,SEA,Growth,2025-10-03,True,499
CUST-00692,"Thomas, Ford and Brown",SEA,Growth,2024-12-30,True,499
CUST-00693,Faulkner-Grant,India,Growth,2024-08-21,True,499
CUST-00694,Price LLC,India,Growth,2025-04-24,True,499
CUST-00695,Rivera Inc,US,Growth,2025-01-05,True,499
CUST-00696,Boone-Davis,India,Starter,2026-01-08,True,99
CUST-00697,"Calderon, Williams and Bennett",SEA,Growth,2025-09-30,True,499
CUST-00698,"Morrison, Russo and Lopez",India,Enterprise,2024-06-28,True,2499
CUST-00699,"Ramsey, Hansen and Mendoza",SEA,Starter,2025-09-25,True,99
CUST-00700,Turner-Stout,SEA,Starter,2026-01-21,True,99
CUST-00701,Giles Ltd,India,Starter,2025-03-16,False,99
CUST-00702,Burgess Group,India,Growth,2025-01-20,False,499
CUST-00703,Dominguez Ltd,India,Growth,2025-05-20,True,499
CUST-00704,Sanders and Sons,India,Starter,2026-05-19,True,99
CUST-00705,"Morris, Campbell and Owens",US,Enterprise,2025-08-25,True,2499
CUST-00706,"Howard, Green and Hunt",India,Starter,2025-11-13,True,99
CUST-00707,Owens-Lang,US,Growth,2025-08-11,True,499
CUST-00708,"Harrison, Franco and Rocha",India,Starter,2025-07-13,True,99
CUST-00709,Edwards-Williams,US,Starter,2026-01-24,True,99
CUST-00710,Figueroa Inc,US,Starter,2024-12-28,True,99
CUST-00711,Tran-Silva,SEA,Starter,2026-01-03,True,99
CUST-00712,"Butler, Hernandez and Rivera",SEA,Growth,2025-11-19,True,499
CUST-00713,Hudson-Sanchez,SEA,Growth,2024-08-01,True,499
CUST-00714,"Pena, Cohen and Scott",India,Starter,2026-01-31,True,99
CUST-00715,Levy-May,US,Starter,2025-03-25,True,99
CUST-00716,Murray-Oconnor,US,Starter,2025-07-30,True,99
CUST-00717,Jackson-Cortez,US,Growth,2025-07-19,True,499
CUST-00718,White-Preston,India,Growth,2025-05-23,True,499
CUST-00719,"Bernard, Warren and Combs",US,Starter,2025-08-12,True,99
CUST-00720,Landry Ltd,US,Growth,2024-09-28,True,499
CUST-00721,Duran Group,India,Starter,2024-08-08,True,99
CUST-00722,Kirby and Sons,India,Enterprise,2026-04-15,True,2499
CUST-00723,Mann Inc,US,Enterprise,2024-10-26,True,2499
CUST-00724,Wagner LLC,SEA,Growth,2025-03-07,False,499
CUST-00725,Williamson Ltd,US,Enterprise,2024-12-05,True,2499
